id1,id2,is_true_match,classification
playtime_41559,sales_15416,,
playtime_41563,sales_13563,,
playtime_41563,sales_8139,,
playtime_41563,sales_16400,,
playtime_41563,sales_9251,,
playtime_41563,sales_15727,,
playtime_41563,sales_15416,,
playtime_41563,sales_12900,,
playtime_41563,sales_15410,,
playtime_41563,sales_10732,,
playtime_41563,sales_15659,,
playtime_41567,sales_16400,,
playtime_41567,sales_14331,,
playtime_41567,sales_9251,,
playtime_41567,sales_15416,,
playtime_41567,sales_15727,,
playtime_41567,sales_15340,,
playtime_41567,sales_12900,,
playtime_41567,sales_10732,,
playtime_41568,sales_771,,
playtime_41568,sales_1190,,
playtime_41568,sales_15339,,
playtime_41568,sales_7652,,
playtime_41568,sales_11601,,
playtime_41568,sales_14139,,
playtime_41568,sales_5097,,
playtime_41568,sales_14681,,
playtime_41568,sales_13096,,
playtime_41568,sales_12645,,
playtime_41569,sales_10815,,
playtime_41569,sales_15342,,
playtime_41569,sales_14761,,
playtime_41569,sales_2435,,
playtime_41569,sales_11551,,
playtime_41569,sales_16563,,
playtime_41569,sales_5269,,
playtime_41569,sales_13995,,
playtime_41569,sales_13872,,
playtime_41569,sales_15708,,
playtime_41578,sales_13563,,
playtime_41578,sales_15410,,
playtime_41578,sales_12900,,
playtime_41578,sales_8139,,
playtime_41579,sales_12900,,
playtime_41579,sales_15416,,
playtime_41579,sales_13931,,
playtime_41579,sales_14055,,
playtime_41579,sales_15659,,
playtime_41579,sales_16290,,
playtime_41579,sales_9971,,
playtime_41579,sales_9200,,
playtime_41579,sales_13045,,
playtime_41579,sales_15790,,
playtime_41580,sales_9788,,
playtime_41580,sales_15438,,
playtime_41580,sales_3955,,
playtime_41582,sales_13563,,
playtime_41582,sales_8139,,
playtime_41583,sales_16400,,
playtime_41583,sales_13563,,
playtime_41583,sales_15416,,
playtime_41583,sales_8139,,
playtime_41583,sales_15410,,
playtime_41583,sales_15727,,
playtime_41583,sales_14331,,
playtime_41583,sales_12900,,
playtime_41583,sales_9251,,
playtime_41583,sales_4510,,
playtime_41586,sales_3013,,
playtime_41586,sales_5696,,
playtime_41586,sales_958,,
playtime_41586,sales_1190,,
playtime_41586,sales_3893,,
playtime_41586,sales_7893,,
playtime_41586,sales_12389,,
playtime_41586,sales_5463,,
playtime_41586,sales_7535,,
playtime_41586,sales_3246,,
playtime_41587,sales_4447,,
playtime_41588,sales_15575,,
playtime_41588,sales_15476,,
playtime_41592,sales_5097,,
playtime_41592,sales_5173,,
playtime_41592,sales_13436,,
playtime_41592,sales_1088,,
playtime_41592,sales_13096,,
playtime_41592,sales_15715,,
playtime_41592,sales_237,,
playtime_41592,sales_661,,
playtime_41592,sales_16096,,
playtime_41592,sales_13071,,
playtime_41593,sales_10815,,
playtime_41593,sales_16563,,
playtime_41593,sales_10048,,
playtime_41593,sales_15342,,
playtime_41594,sales_11011,,
playtime_41594,sales_4045,,
playtime_41594,sales_4248,,
playtime_41594,sales_2262,,
playtime_41594,sales_7867,,
playtime_41594,sales_14777,,
playtime_41594,sales_2943,,
playtime_41594,sales_12235,,
playtime_41594,sales_6041,,
playtime_41594,sales_8064,,
playtime_41595,sales_8460,,
playtime_41596,sales_15146,,
playtime_41596,sales_5841,,
playtime_41597,sales_15151,,
playtime_41597,sales_11743,,
playtime_41598,sales_15416,,
playtime_41598,sales_13422,,
playtime_41599,sales_14636,,
playtime_41600,sales_16052,,
playtime_41601,sales_13931,,
playtime_41601,sales_1618,,
playtime_41602,sales_12926,,
playtime_41602,sales_2030,,
playtime_41604,sales_15442,,
playtime_41604,sales_6158,,
playtime_41604,sales_15727,,
playtime_41604,sales_1959,,
playtime_41604,sales_15416,,
playtime_41605,sales_13563,,
playtime_41605,sales_9251,,
playtime_41605,sales_12900,,
playtime_41607,sales_7247,,
playtime_41607,sales_5158,,
playtime_41608,sales_7247,,
playtime_41608,sales_10232,,
playtime_41609,sales_15037,,
playtime_41609,sales_8866,,
playtime_41609,sales_13404,,
playtime_41609,sales_14128,,
playtime_41609,sales_14931,,
playtime_41609,sales_14617,,
playtime_41610,sales_15037,,
playtime_41610,sales_6892,,
playtime_41610,sales_8658,,
playtime_41610,sales_10113,,
playtime_41610,sales_15887,,
playtime_41610,sales_14812,,
playtime_41610,sales_8938,,
playtime_41610,sales_11412,,
playtime_41610,sales_13139,,
playtime_41610,sales_6553,,
playtime_41615,sales_222,,
playtime_41615,sales_1027,,
playtime_41615,sales_1702,,
playtime_41615,sales_16176,,
playtime_41615,sales_7576,,
playtime_41615,sales_12524,,
playtime_41615,sales_11582,,
playtime_41615,sales_15685,,
playtime_41615,sales_5427,,
playtime_41615,sales_6206,,
playtime_41617,sales_6374,,
playtime_41617,sales_8445,,
playtime_41617,sales_1978,,
playtime_41617,sales_5700,,
playtime_41617,sales_3629,,
playtime_41617,sales_9642,,
playtime_41617,sales_5555,,
playtime_41617,sales_7386,,
playtime_41617,sales_1326,,
playtime_41617,sales_8596,,
playtime_41618,sales_6374,,
playtime_41618,sales_5700,,
playtime_41618,sales_1978,,
playtime_41618,sales_3629,,
playtime_41618,sales_3155,,
playtime_41618,sales_3879,,
playtime_41618,sales_12900,,
playtime_41618,sales_8445,,
playtime_41618,sales_7565,,
playtime_41618,sales_15151,,
playtime_41619,sales_1978,,
playtime_41619,sales_3629,,
playtime_41619,sales_5085,,
playtime_41619,sales_6374,,
playtime_41619,sales_5168,,
playtime_41619,sales_5700,,
playtime_41619,sales_13703,,
playtime_41619,sales_882,,
playtime_41619,sales_451,,
playtime_41619,sales_1190,,
playtime_41620,sales_1978,,
playtime_41620,sales_3629,,
playtime_41620,sales_5085,,
playtime_41620,sales_4256,,
playtime_41620,sales_6374,,
playtime_41620,sales_5168,,
playtime_41620,sales_5700,,
playtime_41620,sales_882,,
playtime_41620,sales_451,,
playtime_41620,sales_2598,,
playtime_41621,sales_5700,,
playtime_41621,sales_6374,,
playtime_41621,sales_10815,,
playtime_41621,sales_15802,,
playtime_41621,sales_1978,,
playtime_41621,sales_9712,,
playtime_41621,sales_3629,,
playtime_41621,sales_13175,,
playtime_41621,sales_5269,,
playtime_41621,sales_2445,,
playtime_41622,sales_6374,,
playtime_41622,sales_5700,,
playtime_41622,sales_1978,,
playtime_41622,sales_3629,,
playtime_41622,sales_15802,,
playtime_41622,sales_8445,,
playtime_41622,sales_6852,,
playtime_41622,sales_5085,,
playtime_41622,sales_11513,,
playtime_41622,sales_5269,,
playtime_41623,sales_13563,,
playtime_41623,sales_11978,,
playtime_41623,sales_8139,,
playtime_41623,sales_15727,,
playtime_41623,sales_15438,,
playtime_41625,sales_14777,,
playtime_41625,sales_8445,,
playtime_41625,sales_12684,,
playtime_41625,sales_14578,,
playtime_41625,sales_14302,,
playtime_41625,sales_8064,,
playtime_41625,sales_3649,,
playtime_41625,sales_11619,,
playtime_41625,sales_11011,,
playtime_41625,sales_12955,,
playtime_41628,sales_16473,,
playtime_41628,sales_7722,,
playtime_41628,sales_14777,,
playtime_41629,sales_16473,,
playtime_41630,sales_16473,,
playtime_41630,sales_16176,,
playtime_41630,sales_7073,,
playtime_41630,sales_1702,,
playtime_41630,sales_11743,,
playtime_41630,sales_2991,,
playtime_41630,sales_7576,,
playtime_41630,sales_12524,,
playtime_41630,sales_3287,,
playtime_41630,sales_13648,,
playtime_41631,sales_15151,,
playtime_41632,sales_9409,,
playtime_41632,sales_15352,,
playtime_41632,sales_13541,,
playtime_41632,sales_16041,,
playtime_41634,sales_8702,,
playtime_41635,sales_9251,,
playtime_41636,sales_3267,,
playtime_41637,sales_15438,,
playtime_41637,sales_3267,,
playtime_41637,sales_13563,,
playtime_41637,sales_8139,,
playtime_41637,sales_12900,,
playtime_41638,sales_5173,,
playtime_41638,sales_14681,,
playtime_41638,sales_5097,,
playtime_41638,sales_15339,,
playtime_41638,sales_12134,,
playtime_41638,sales_1190,,
playtime_41638,sales_5346,,
playtime_41638,sales_14139,,
playtime_41638,sales_771,,
playtime_41638,sales_1390,,
playtime_41639,sales_9901,,
playtime_41639,sales_9957,,
playtime_41639,sales_14868,,
playtime_41639,sales_13887,,
playtime_41639,sales_10913,,
playtime_41639,sales_16368,,
playtime_41639,sales_14793,,
playtime_41639,sales_16471,,
playtime_41639,sales_5173,,
playtime_41639,sales_16076,,
playtime_41643,sales_12645,,
playtime_41643,sales_8658,,
playtime_41643,sales_15887,,
playtime_41643,sales_10324,,
playtime_41643,sales_1728,,
playtime_41643,sales_1190,,
playtime_41643,sales_5634,,
playtime_41643,sales_7181,,
playtime_41643,sales_8410,,
playtime_41643,sales_14812,,
playtime_41644,sales_13021,,
playtime_41644,sales_15282,,
playtime_41644,sales_16204,,
playtime_41644,sales_13081,,
playtime_41644,sales_9901,,
playtime_41644,sales_16021,,
playtime_41644,sales_16432,,
playtime_41644,sales_16201,,
playtime_41644,sales_15097,,
playtime_41644,sales_15185,,
playtime_41645,sales_10039,,
playtime_41645,sales_9712,,
playtime_41645,sales_9647,,
playtime_41645,sales_10567,,
playtime_41645,sales_5269,,
playtime_41645,sales_10815,,
playtime_41647,sales_7077,,
playtime_41647,sales_4316,,
playtime_41647,sales_9912,,
playtime_41647,sales_5724,,
playtime_41647,sales_15563,,
playtime_41647,sales_10881,,
playtime_41647,sales_3604,,
playtime_41647,sales_10377,,
playtime_41647,sales_8968,,
playtime_41647,sales_2632,,
playtime_41648,sales_4316,,
playtime_41648,sales_9912,,
playtime_41648,sales_7077,,
playtime_41648,sales_5724,,
playtime_41648,sales_10377,,
playtime_41648,sales_15563,,
playtime_41648,sales_10881,,
playtime_41648,sales_9203,,
playtime_41648,sales_12848,,
playtime_41648,sales_7207,,
playtime_41649,sales_9912,,
playtime_41649,sales_4316,,
playtime_41649,sales_5724,,
playtime_41649,sales_7077,,
playtime_41649,sales_10377,,
playtime_41649,sales_15563,,
playtime_41649,sales_7207,,
playtime_41649,sales_7875,,
playtime_41649,sales_7090,,
playtime_41649,sales_15940,,
playtime_41651,sales_16176,,
playtime_41651,sales_5097,,
playtime_41651,sales_5173,,
playtime_41651,sales_771,,
playtime_41651,sales_1702,,
playtime_41651,sales_15339,,
playtime_41651,sales_13436,,
playtime_41651,sales_5500,,
playtime_41651,sales_14758,,
playtime_41651,sales_15887,,
playtime_41652,sales_15772,,
playtime_41652,sales_16021,,
playtime_41652,sales_14648,,
playtime_41652,sales_9901,,
playtime_41652,sales_16100,,
playtime_41652,sales_3652,,
playtime_41652,sales_15933,,
playtime_41652,sales_3261,,
playtime_41652,sales_3616,,
playtime_41652,sales_3989,,
playtime_41658,sales_11990,,
playtime_41658,sales_10120,,
playtime_41658,sales_8775,,
playtime_41658,sales_4360,,
playtime_41658,sales_10113,,
playtime_41658,sales_12737,,
playtime_41658,sales_11076,,
playtime_41658,sales_12085,,
playtime_41658,sales_7642,,
playtime_41658,sales_6553,,
playtime_41659,sales_10120,,
playtime_41659,sales_12737,,
playtime_41659,sales_11076,,
playtime_41659,sales_7642,,
playtime_41659,sales_11990,,
playtime_41659,sales_10113,,
playtime_41659,sales_4360,,
playtime_41659,sales_6553,,
playtime_41659,sales_12851,,
playtime_41659,sales_12892,,
playtime_41660,sales_7642,,
playtime_41660,sales_8775,,
playtime_41660,sales_12898,,
playtime_41660,sales_5253,,
playtime_41660,sales_4360,,
playtime_41660,sales_12371,,
playtime_41660,sales_8841,,
playtime_41660,sales_11990,,
playtime_41660,sales_5879,,
playtime_41660,sales_15118,,
playtime_41662,sales_9879,,
playtime_41662,sales_15339,,
playtime_41662,sales_5097,,
playtime_41662,sales_10511,,
playtime_41663,sales_13651,,
playtime_41663,sales_6110,,
playtime_41663,sales_10048,,
playtime_41664,sales_16400,,
playtime_41664,sales_15416,,
playtime_41664,sales_14331,,
playtime_41664,sales_15410,,
playtime_41664,sales_9251,,
playtime_41664,sales_16052,,
playtime_41664,sales_13563,,
playtime_41665,sales_16400,,
playtime_41665,sales_14331,,
playtime_41667,sales_15151,,
playtime_41667,sales_15682,,
playtime_41667,sales_12939,,
playtime_41667,sales_15721,,
playtime_41668,sales_15410,,
playtime_41668,sales_13563,,
playtime_41672,sales_15438,,
playtime_41673,sales_13563,,
playtime_41673,sales_8139,,
playtime_41673,sales_16400,,
playtime_41673,sales_4510,,
playtime_41673,sales_15542,,
playtime_41673,sales_9251,,
playtime_41673,sales_15416,,
playtime_41673,sales_12900,,
playtime_41678,sales_8444,,
playtime_41678,sales_9251,,
playtime_41679,sales_8465,,
playtime_41679,sales_5070,,
playtime_41679,sales_1800,,
playtime_41679,sales_12545,,
playtime_41679,sales_4695,,
playtime_41679,sales_4617,,
playtime_41679,sales_4041,,
playtime_41679,sales_9751,,
playtime_41679,sales_3210,,
playtime_41679,sales_9812,,
playtime_41681,sales_12366,,
playtime_41681,sales_13059,,
playtime_41683,sales_12327,,
playtime_41683,sales_15443,,
playtime_41683,sales_12986,,
playtime_41683,sales_1157,,
playtime_41683,sales_9728,,
playtime_41683,sales_2054,,
playtime_41683,sales_1190,,
playtime_41683,sales_3029,,
playtime_41684,sales_14146,,
playtime_41684,sales_12519,,
playtime_41684,sales_15370,,
playtime_41684,sales_12021,,
playtime_41684,sales_13005,,
playtime_41684,sales_14868,,
playtime_41684,sales_12327,,
playtime_41684,sales_13978,,
playtime_41684,sales_1024,,
playtime_41684,sales_4733,,
playtime_41685,sales_3883,,
playtime_41685,sales_5410,,
playtime_41685,sales_5700,,
playtime_41685,sales_9033,,
playtime_41685,sales_15708,,
playtime_41685,sales_12327,,
playtime_41685,sales_9712,,
playtime_41689,sales_6240,,
playtime_41690,sales_6240,,
playtime_41690,sales_14919,,
playtime_41690,sales_16400,,
playtime_41692,sales_15627,,
playtime_41692,sales_4134,,
playtime_41692,sales_3320,,
playtime_41692,sales_363,,
playtime_41692,sales_3278,,
playtime_41692,sales_9420,,
playtime_41692,sales_230,,
playtime_41692,sales_8162,,
playtime_41692,sales_11484,,
playtime_41692,sales_1551,,
playtime_41700,sales_13096,,
playtime_41700,sales_1390,,
playtime_41701,sales_16430,,
playtime_41701,sales_15342,,
playtime_41701,sales_9712,,
playtime_41702,sales_11193,,
playtime_41703,sales_12684,,
playtime_41703,sales_262,,
playtime_41703,sales_4421,,
playtime_41703,sales_1042,,
playtime_41703,sales_12427,,
playtime_41703,sales_9681,,
playtime_41703,sales_1,,
playtime_41703,sales_982,,
playtime_41703,sales_2243,,
playtime_41703,sales_5522,,
playtime_41704,sales_849,,
playtime_41704,sales_14139,,
playtime_41704,sales_16096,,
playtime_41704,sales_14681,,
playtime_41704,sales_11558,,
playtime_41704,sales_5173,,
playtime_41704,sales_1390,,
playtime_41706,sales_15689,,
playtime_41706,sales_11435,,
playtime_41706,sales_1115,,
playtime_41706,sales_1671,,
playtime_41706,sales_4305,,
playtime_41710,sales_13911,,
playtime_41710,sales_12385,,
playtime_41711,sales_15727,,
playtime_41711,sales_16400,,
playtime_41711,sales_15410,,
playtime_41711,sales_15091,,
playtime_41711,sales_13870,,
playtime_41711,sales_14331,,
playtime_41711,sales_14974,,
playtime_41711,sales_2634,,
playtime_41711,sales_12497,,
playtime_41711,sales_14667,,
playtime_41712,sales_12900,,
playtime_41712,sales_12731,,
playtime_41712,sales_15438,,
playtime_41712,sales_15696,,
playtime_41712,sales_14396,,
playtime_41712,sales_10840,,
playtime_41712,sales_13563,,
playtime_41713,sales_15247,,
playtime_41713,sales_9014,,
playtime_41713,sales_10370,,
playtime_41713,sales_16083,,
playtime_41713,sales_3648,,
playtime_41713,sales_6855,,
playtime_41713,sales_6060,,
playtime_41713,sales_10060,,
playtime_41713,sales_16184,,
playtime_41713,sales_6059,,
playtime_41714,sales_6713,,
playtime_41714,sales_476,,
playtime_41714,sales_1573,,
playtime_41714,sales_2467,,
playtime_41714,sales_863,,
playtime_41714,sales_15643,,
playtime_41714,sales_1163,,
playtime_41714,sales_942,,
playtime_41714,sales_16583,,
playtime_41714,sales_11476,,
playtime_41715,sales_2467,,
playtime_41715,sales_2060,,
playtime_41715,sales_869,,
playtime_41715,sales_6713,,
playtime_41715,sales_1279,,
playtime_41715,sales_2548,,
playtime_41715,sales_2705,,
playtime_41715,sales_603,,
playtime_41715,sales_1624,,
playtime_41715,sales_1792,,
playtime_41722,sales_13563,,
playtime_41722,sales_15090,,
playtime_41722,sales_15418,,
playtime_41722,sales_8139,,
playtime_41722,sales_7266,,
playtime_41722,sales_8076,,
playtime_41722,sales_3383,,
playtime_41722,sales_5159,,
playtime_41722,sales_15727,,
playtime_41722,sales_15438,,
playtime_41731,sales_15727,,
playtime_41731,sales_16400,,
playtime_41731,sales_14331,,
playtime_41731,sales_15340,,
playtime_41731,sales_15151,,
playtime_41731,sales_15416,,
playtime_41731,sales_12900,,
playtime_41731,sales_9251,,
playtime_41731,sales_13437,,
playtime_41731,sales_13563,,
playtime_41732,sales_489,,
playtime_41737,sales_695,,
playtime_41737,sales_15627,,
playtime_41737,sales_3320,,
playtime_41737,sales_179,,
playtime_41737,sales_2023,,
playtime_41737,sales_230,,
playtime_41737,sales_3278,,
playtime_41737,sales_14040,,
playtime_41737,sales_11484,,
playtime_41737,sales_3857,,
playtime_41738,sales_3320,,
playtime_41738,sales_3857,,
playtime_41738,sales_179,,
playtime_41738,sales_8162,,
playtime_41738,sales_230,,
playtime_41738,sales_4283,,
playtime_41738,sales_1595,,
playtime_41738,sales_4009,,
playtime_41738,sales_6595,,
playtime_41738,sales_623,,
playtime_41740,sales_11742,,
playtime_41741,sales_13045,,
playtime_41742,sales_2512,,
playtime_41742,sales_352,,
playtime_41742,sales_13096,,
playtime_41742,sales_10727,,
playtime_41742,sales_8233,,
playtime_41742,sales_8375,,
playtime_41742,sales_11582,,
playtime_41742,sales_7310,,
playtime_41742,sales_410,,
playtime_41742,sales_13648,,
playtime_41746,sales_13982,,
playtime_41746,sales_12684,,
playtime_41746,sales_15359,,
playtime_41746,sales_12955,,
playtime_41746,sales_11522,,
playtime_41746,sales_12613,,
playtime_41746,sales_10058,,
playtime_41746,sales_12598,,
playtime_41746,sales_14468,,
playtime_41746,sales_11011,,
playtime_41749,sales_4648,,
playtime_41749,sales_5140,,
playtime_41749,sales_222,,
playtime_41749,sales_14139,,
playtime_41749,sales_16096,,
playtime_41750,sales_13021,,
playtime_41750,sales_15007,,
playtime_41750,sales_10394,,
playtime_41750,sales_3989,,
playtime_41750,sales_9901,,
playtime_41750,sales_2476,,
playtime_41750,sales_13081,,
playtime_41750,sales_14176,,
playtime_41750,sales_14910,,
playtime_41750,sales_3261,,
playtime_41752,sales_15416,,
playtime_41752,sales_13563,,
playtime_41752,sales_15727,,
playtime_41752,sales_8139,,
playtime_41752,sales_9251,,
playtime_41752,sales_16400,,
playtime_41752,sales_15340,,
playtime_41752,sales_15410,,
playtime_41752,sales_10732,,
playtime_41755,sales_4669,,
playtime_41755,sales_3027,,
playtime_41755,sales_11048,,
playtime_41755,sales_11465,,
playtime_41755,sales_16407,,
playtime_41755,sales_1606,,
playtime_41755,sales_15825,,
playtime_41755,sales_2440,,
playtime_41755,sales_415,,
playtime_41755,sales_8769,,
playtime_41757,sales_3383,,
playtime_41757,sales_5574,,
playtime_41757,sales_15410,,
playtime_41758,sales_9084,,
playtime_41761,sales_15727,,
playtime_41764,sales_9409,,
playtime_41766,sales_11843,,
playtime_41767,sales_9216,,
playtime_41767,sales_11843,,
playtime_41769,sales_16559,,
playtime_41769,sales_7270,,
playtime_41769,sales_16401,,
playtime_41769,sales_1007,,
playtime_41769,sales_12606,,
playtime_41769,sales_11215,,
playtime_41769,sales_6132,,
playtime_41769,sales_8739,,
playtime_41769,sales_5932,,
playtime_41769,sales_6511,,
playtime_41770,sales_393,,
playtime_41770,sales_1007,,
playtime_41770,sales_6244,,
playtime_41770,sales_335,,
playtime_41770,sales_3225,,
playtime_41770,sales_9129,,
playtime_41770,sales_270,,
playtime_41770,sales_7270,,
playtime_41770,sales_2521,,
playtime_41770,sales_3434,,
playtime_41772,sales_13563,,
playtime_41776,sales_13563,,
playtime_41776,sales_8139,,
playtime_41776,sales_15727,,
playtime_41776,sales_4510,,
playtime_41776,sales_12939,,
playtime_41776,sales_12497,,
playtime_41776,sales_15749,,
playtime_41776,sales_12900,,
playtime_41776,sales_15410,,
playtime_41776,sales_10948,,
playtime_41780,sales_2390,,
playtime_41780,sales_11981,,
playtime_41780,sales_5330,,
playtime_41780,sales_13242,,
playtime_41780,sales_11119,,
playtime_41780,sales_9196,,
playtime_41780,sales_1075,,
playtime_41780,sales_2447,,
playtime_41780,sales_11618,,
playtime_41780,sales_1223,,
playtime_41781,sales_10260,,
playtime_41781,sales_1361,,
playtime_41781,sales_8425,,
playtime_41781,sales_850,,
playtime_41781,sales_16106,,
playtime_41781,sales_4003,,
playtime_41781,sales_4635,,
playtime_41781,sales_1055,,
playtime_41781,sales_7186,,
playtime_41781,sales_3783,,
playtime_41786,sales_14974,,
playtime_41786,sales_12900,,
playtime_41787,sales_15416,,
playtime_41791,sales_14531,,
playtime_41793,sales_15416,,
playtime_41793,sales_10732,,
playtime_41793,sales_13422,,
playtime_41794,sales_7078,,
playtime_41794,sales_15498,,
playtime_41797,sales_10770,,
playtime_41797,sales_12900,,
playtime_41797,sales_13826,,
playtime_41797,sales_5216,,
playtime_41797,sales_6720,,
playtime_41797,sales_15727,,
playtime_41797,sales_13563,,
playtime_41798,sales_15438,,
playtime_41798,sales_12900,,
playtime_41800,sales_12900,,
playtime_41801,sales_13563,,
playtime_41801,sales_9251,,
playtime_41801,sales_4510,,
playtime_41801,sales_8139,,
playtime_41802,sales_11213,,
playtime_41802,sales_10948,,
playtime_41802,sales_9570,,
playtime_41802,sales_12048,,
playtime_41802,sales_14667,,
playtime_41802,sales_13299,,
playtime_41802,sales_7562,,
playtime_41806,sales_2992,,
playtime_41806,sales_16563,,
playtime_41806,sales_3146,,
playtime_41808,sales_9990,,
playtime_41809,sales_9990,,
playtime_41809,sales_5922,,
playtime_41810,sales_9990,,
playtime_41810,sales_5922,,
playtime_41810,sales_13261,,
playtime_41810,sales_7008,,
playtime_41810,sales_13096,,
playtime_41810,sales_12645,,
playtime_41810,sales_11723,,
playtime_41810,sales_1190,,
playtime_41810,sales_9994,,
playtime_41810,sales_12949,,
playtime_41811,sales_5922,,
playtime_41811,sales_9990,,
playtime_41811,sales_13005,,
playtime_41811,sales_4288,,
playtime_41811,sales_10698,,
playtime_41811,sales_16225,,
playtime_41811,sales_9901,,
playtime_41811,sales_13261,,
playtime_41811,sales_13021,,
playtime_41811,sales_13887,,
playtime_41812,sales_13135,,
playtime_41816,sales_5427,,
playtime_41816,sales_10734,,
playtime_41816,sales_14139,,
playtime_41816,sales_16096,,
playtime_41816,sales_11743,,
playtime_41819,sales_9063,,
playtime_41820,sales_14777,,
playtime_41821,sales_13563,,
playtime_41821,sales_15727,,
playtime_41821,sales_8139,,
playtime_41821,sales_15416,,
playtime_41821,sales_15340,,
playtime_41821,sales_4510,,
playtime_41821,sales_12939,,
playtime_41821,sales_12006,,
playtime_41821,sales_12900,,
playtime_41821,sales_15151,,
playtime_41822,sales_5097,,
playtime_41822,sales_5173,,
playtime_41822,sales_14139,,
playtime_41822,sales_5730,,
playtime_41822,sales_13436,,
playtime_41822,sales_15339,,
playtime_41822,sales_12134,,
playtime_41822,sales_7073,,
playtime_41822,sales_16096,,
playtime_41822,sales_222,,
playtime_41823,sales_10815,,
playtime_41823,sales_10048,,
playtime_41823,sales_16563,,
playtime_41823,sales_9712,,
playtime_41823,sales_9701,,
playtime_41823,sales_11804,,
playtime_41823,sales_2445,,
playtime_41823,sales_1225,,
playtime_41823,sales_9647,,
playtime_41823,sales_16570,,
playtime_41825,sales_13563,,
playtime_41825,sales_16400,,
playtime_41825,sales_8139,,
playtime_41825,sales_15727,,
playtime_41825,sales_15410,,
playtime_41825,sales_12900,,
playtime_41825,sales_15659,,
playtime_41825,sales_9251,,
playtime_41825,sales_15438,,
playtime_41825,sales_15416,,
playtime_41827,sales_766,,
playtime_41827,sales_806,,
playtime_41827,sales_14508,,
playtime_41827,sales_5920,,
playtime_41827,sales_13288,,
playtime_41827,sales_1646,,
playtime_41828,sales_5756,,
playtime_41828,sales_8967,,
playtime_41828,sales_1937,,
playtime_41830,sales_8748,,
playtime_41830,sales_2278,,
playtime_41830,sales_3465,,
playtime_41830,sales_4650,,
playtime_41830,sales_10731,,
playtime_41830,sales_2792,,
playtime_41830,sales_3451,,
playtime_41830,sales_9530,,
playtime_41830,sales_6861,,
playtime_41830,sales_2604,,
playtime_41831,sales_3465,,
playtime_41831,sales_4650,,
playtime_41831,sales_10731,,
playtime_41831,sales_8748,,
playtime_41831,sales_3451,,
playtime_41831,sales_9530,,
playtime_41831,sales_2792,,
playtime_41831,sales_2466,,
playtime_41831,sales_6861,,
playtime_41831,sales_5616,,
playtime_41833,sales_11747,,
playtime_41834,sales_15727,,
playtime_41834,sales_16387,,
playtime_41836,sales_12939,,
playtime_41836,sales_8135,,
playtime_41836,sales_16324,,
playtime_41836,sales_15410,,
playtime_41838,sales_11128,,
playtime_41838,sales_850,,
playtime_41838,sales_3545,,
playtime_41838,sales_286,,
playtime_41838,sales_137,,
playtime_41838,sales_6227,,
playtime_41838,sales_16106,,
playtime_41838,sales_8425,,
playtime_41838,sales_3205,,
playtime_41838,sales_10260,,
playtime_41839,sales_7186,,
playtime_41839,sales_4241,,
playtime_41839,sales_6307,,
playtime_41839,sales_2535,,
playtime_41839,sales_4042,,
playtime_41839,sales_7302,,
playtime_41839,sales_2611,,
playtime_41839,sales_3545,,
playtime_41839,sales_630,,
playtime_41839,sales_8425,,
playtime_41843,sales_15853,,
playtime_41843,sales_7073,,
playtime_41843,sales_2512,,
playtime_41843,sales_15715,,
playtime_41843,sales_7181,,
playtime_41843,sales_11775,,
playtime_41843,sales_4797,,
playtime_41843,sales_1702,,
playtime_41843,sales_1722,,
playtime_41843,sales_2436,,
playtime_41844,sales_15438,,
playtime_41844,sales_12451,,
playtime_41845,sales_5173,,
playtime_41845,sales_12451,,
playtime_41845,sales_8233,,
playtime_41845,sales_5097,,
playtime_41845,sales_9994,,
playtime_41845,sales_15339,,
playtime_41845,sales_10905,,
playtime_41845,sales_11274,,
playtime_41845,sales_222,,
playtime_41845,sales_771,,
playtime_41846,sales_12451,,
playtime_41846,sales_8834,,
playtime_41846,sales_2668,,
playtime_41846,sales_9901,,
playtime_41846,sales_16140,,
playtime_41846,sales_10773,,
playtime_41846,sales_14793,,
playtime_41846,sales_11961,,
playtime_41846,sales_16471,,
playtime_41846,sales_2476,,
playtime_41847,sales_11804,,
playtime_41847,sales_10048,,
playtime_41847,sales_15708,,
playtime_41847,sales_11179,,
playtime_41847,sales_12451,,
playtime_41847,sales_10815,,
playtime_41847,sales_13491,,
playtime_41847,sales_16202,,
playtime_41851,sales_15438,,
playtime_41851,sales_8139,,
playtime_41851,sales_10732,,
playtime_41851,sales_12900,,
playtime_41851,sales_11804,,
playtime_41851,sales_13951,,
playtime_41851,sales_13563,,
playtime_41851,sales_13045,,
playtime_41851,sales_16570,,
playtime_41851,sales_5173,,
playtime_41852,sales_5173,,
playtime_41852,sales_12134,,
playtime_41852,sales_14139,,
playtime_41852,sales_9901,,
playtime_41852,sales_16096,,
playtime_41852,sales_15339,,
playtime_41852,sales_1390,,
playtime_41852,sales_1190,,
playtime_41852,sales_5097,,
playtime_41852,sales_13281,,
playtime_41853,sales_6506,,
playtime_41853,sales_12900,,
playtime_41853,sales_251,,
playtime_41854,sales_13886,,
playtime_41854,sales_6294,,
playtime_41854,sales_6631,,
playtime_41854,sales_9899,,
playtime_41854,sales_4787,,
playtime_41854,sales_6996,,
playtime_41854,sales_6519,,
playtime_41854,sales_4764,,
playtime_41854,sales_5511,,
playtime_41855,sales_15727,,
