id1,id2,score,is_correct,classification
playtime_26398,sales_8961,0.9999999999999999,,
playtime_2511,sales_8124,0.9485411140583554,,
playtime_34170,sales_468,0.9954545454545454,,
playtime_74129,sales_6464,0.826923076923077,,
playtime_21164,sales_3185,0.8666666666666666,,
playtime_32213,sales_7687,0.9406249999999999,,
playtime_28384,sales_5922,0.9999999999999999,,
playtime_78895,sales_12857,0.9866666666666666,,
playtime_19291,sales_15005,0.8604166666666666,,
playtime_34144,sales_10962,0.9999999999999999,,
playtime_13297,sales_1121,0.8666666666666666,,
playtime_6233,sales_1268,0.8999999999999999,,
playtime_41854,sales_13886,0.8665665665665665,,
playtime_30186,sales_2758,0.8066666666666666,,
playtime_19668,sales_5147,0.9441666666666666,,
playtime_28088,sales_11805,0.9999999999999999,,
playtime_8822,sales_15749,0.9999999999999999,,
playtime_29072,sales_8241,0.9468518518518517,,
playtime_6691,sales_7257,0.9999999999999999,,
playtime_38642,sales_7119,0.9999999999999999,,
playtime_14386,sales_6919,0.9999999999999999,,
playtime_7318,sales_7955,0.9562962962962962,,
playtime_8231,sales_10938,0.8999999999999999,,
playtime_34969,sales_3623,0.9205882352941176,,
playtime_3376,sales_9443,0.9842857142857142,,
playtime_25075,sales_4471,0.8248412009811799,,
playtime_20627,sales_10279,0.9832280701754386,,
playtime_30635,sales_6509,0.9999999999999999,,
playtime_28734,sales_2991,0.874107142857143,,
playtime_1471,sales_5951,0.8674418604651162,,
playtime_64531,sales_15058,0.9747685185185184,True,TP
playtime_9005,sales_14722,0.951948051948052,,
playtime_43554,sales_11425,0.8708333333333332,,
playtime_14004,sales_832,0.9999999999999999,,
playtime_10287,sales_490,0.8999999999999999,,
playtime_18780,sales_2199,0.9999999999999999,,
playtime_31992,sales_3455,0.9954545454545454,,
playtime_19108,sales_4475,0.9999999999999999,,
playtime_5644,sales_5904,0.8999999999999999,,
playtime_19295,sales_7212,0.8022619047619047,,
playtime_36142,sales_7730,0.8611490848332954,,
playtime_7910,sales_11992,0.9999999999999999,,
playtime_30807,sales_10696,0.9999999999999999,,
playtime_8980,sales_464,0.9999999999999999,,
playtime_9497,sales_5562,0.9999999999999999,,
playtime_15807,sales_10010,0.8999999999999999,,
playtime_66827,sales_15633,0.9999999999999999,,
playtime_15064,sales_949,0.9656842105263158,,
playtime_36475,sales_5876,0.9999999999999999,,
playtime_43695,sales_12955,0.8549242424242424,,
playtime_16376,sales_11100,0.9999999999999999,,
playtime_3508,sales_4111,0.9402564102564102,,
playtime_17590,sales_4309,0.8247058823529413,,
playtime_13439,sales_2575,0.9999999999999999,,
playtime_34397,sales_11802,0.8666666666666667,,
playtime_22495,sales_2664,0.9285185185185185,,
playtime_18004,sales_8023,0.9538530097353626,,
playtime_15315,sales_5944,0.9999999999999999,,
playtime_36168,sales_15455,0.8421052631578947,,
playtime_20040,sales_116,0.8666666666666666,,
playtime_8731,sales_6618,0.8208823529411766,,
playtime_10342,sales_7399,0.8999999999999999,,
playtime_32979,sales_659,0.9063992459153749,,
playtime_14364,sales_4196,0.9999999999999999,,
playtime_16780,sales_6007,0.9615384615384616,,
playtime_23404,sales_3144,0.9749999999999999,,
playtime_28706,sales_13374,0.8999999999999999,,
playtime_11527,sales_585,0.9468518518518517,,
playtime_15851,sales_1757,0.9999999999999999,,
